 format: day,hour,forecast,value  location:102_83 Start : 20171201 
 8,0800,+40,266.000000 
 8,0800,+43,278.000000 
 8,0800,+46,297.000000 
 8,0800,+49,301.000000 
 8,0800,+52,336.000000 
 8,0800,+55,323.000000 
 8,1100,+4,239.000000 
 8,1100,+7,259.000000 
 8,1100,+10,243.000000 
 8,1100,+13,259.000000 
 8,1100,+16,272.000000 
 8,1100,+19,276.000000 
 8,1100,+22,273.000000 
 8,1100,+25,242.000000 
 8,1100,+28,255.000000 
 8,1100,+31,274.000000 
 8,1100,+34,278.000000 
 8,1100,+37,266.000000 
 8,1100,+40,278.000000 
 8,1100,+43,297.000000 
 8,1100,+46,301.000000 
 8,1100,+49,336.000000 
 8,1100,+52,323.000000 
 8,1400,+4,259.000000 
 8,1400,+7,243.000000 
 8,1400,+10,259.000000 
 8,1400,+13,272.000000 
 8,1400,+16,276.000000 
 8,1400,+19,273.000000 
 8,1400,+22,242.000000 
 8,1400,+25,255.000000 
 8,1400,+28,274.000000 
 8,1400,+31,278.000000 
 8,1400,+34,266.000000 
 8,1400,+37,278.000000 
 8,1400,+40,297.000000 
 8,1400,+43,301.000000 
 8,1400,+46,336.000000 
 8,1400,+49,323.000000 
 8,1700,+4,243.000000 
 8,1700,+7,259.000000 
 8,1700,+10,272.000000 
 8,1700,+13,276.000000 
 8,1700,+16,273.000000 
 8,1700,+19,242.000000 
 8,1700,+22,255.000000 
 8,1700,+25,274.000000 
 8,1700,+28,278.000000 
 8,1700,+31,266.000000 
 8,1700,+34,278.000000 
 8,1700,+37,297.000000 
 8,1700,+40,301.000000 
 8,1700,+43,336.000000 
 8,1700,+46,323.000000 
 8,2000,+4,261.000000 
 8,2000,+7,272.000000 
 8,2000,+10,273.000000 
 8,2000,+13,258.000000 
 8,2000,+16,254.000000 
 8,2000,+19,260.000000 
 8,2000,+22,274.000000 
 8,2000,+25,281.000000 
 8,2000,+28,270.000000 
 8,2000,+31,243.000000 
 8,2000,+34,288.000000 
 8,2000,+37,281.000000 
 8,2000,+40,299.000000 
 8,2000,+43,312.000000 
 8,2000,+46,297.000000 
 8,2000,+49,309.000000 
 8,2000,+52,294.000000 
 8,2000,+55,322.000000 
 8,2000,+58,342.000000 
 8,2000,+61,318.000000 
 8,2000,+64,300.000000 
 8,2000,+67,284.000000 
 8,2300,+4,272.000000 
 8,2300,+7,273.000000 
 8,2300,+10,258.000000 
 8,2300,+13,254.000000 
 8,2300,+16,260.000000 
 8,2300,+19,274.000000 
 8,2300,+22,281.000000 
 8,2300,+25,270.000000 
 8,2300,+28,243.000000 
 8,2300,+31,288.000000 
 8,2300,+34,281.000000 
 8,2300,+37,299.000000 
 8,2300,+40,312.000000 
 8,2300,+43,297.000000 
 8,2300,+46,309.000000 
 8,2300,+49,294.000000 
 8,2300,+52,322.000000 
 8,2300,+55,342.000000 
 8,2300,+58,318.000000 
 8,2300,+61,300.000000 
 8,2300,+64,284.000000 
 9,0200,+4,273.000000 
 9,0200,+7,258.000000 
 9,0200,+10,254.000000 
 9,0200,+13,260.000000 
 9,0200,+16,274.000000 
 9,0200,+19,281.000000 
 9,0200,+22,270.000000 
 9,0200,+25,243.000000 
 9,0200,+28,288.000000 
 9,0200,+31,281.000000 
 9,0200,+34,299.000000 
 9,0200,+37,312.000000 
 9,0200,+40,297.000000 
 9,0200,+43,309.000000 
 9,0200,+46,294.000000 
 9,0200,+49,322.000000 
 9,0200,+52,342.000000 
 9,0200,+55,318.000000 
 9,0200,+58,300.000000 
 9,0200,+61,284.000000 
 9,0500,+4,258.000000 
 9,0500,+7,254.000000 
 9,0500,+10,260.000000 
 9,0500,+13,274.000000 
 9,0500,+16,281.000000 
 9,0500,+19,270.000000 
 9,0500,+22,243.000000 
 9,0500,+25,288.000000 
 9,0500,+28,281.000000 
 9,0500,+31,299.000000 
 9,0500,+34,312.000000 
 9,0500,+37,297.000000 
 9,0500,+40,309.000000 
 9,0500,+43,294.000000 
 9,0500,+46,322.000000 
 9,0500,+49,342.000000 
 9,0500,+52,318.000000 
 9,0500,+55,300.000000 
 9,0500,+58,284.000000 
 9,0800,+4,252.000000 
 9,0800,+7,267.000000 
 9,0800,+10,270.000000 
 9,0800,+13,278.000000 
 9,0800,+16,279.000000 
 9,0800,+19,252.000000 
 9,0800,+22,272.000000 
 9,0800,+25,221.000000 
 9,0800,+28,254.000000 
 9,0800,+31,315.000000 
 9,0800,+34,303.000000 
 9,0800,+37,304.000000 
 9,0800,+40,302.000000 
 9,0800,+43,333.000000 
 9,0800,+46,333.000000 
 9,0800,+49,333.000000 
 9,0800,+52,309.000000 
 9,0800,+55,299.000000 
 9,1100,+4,267.000000 
 9,1100,+7,270.000000 
 9,1100,+10,278.000000 
 9,1100,+13,279.000000 
 9,1100,+16,252.000000 
 9,1100,+19,272.000000 
 9,1100,+22,221.000000 
 9,1100,+25,254.000000 
 9,1100,+28,315.000000 
 9,1100,+31,303.000000 
 9,1100,+34,304.000000 
 9,1100,+37,302.000000 
 9,1100,+40,333.000000 
 9,1100,+43,333.000000 
 9,1100,+46,333.000000 
 9,1100,+49,309.000000 
 9,1100,+52,299.000000 
 9,1400,+4,270.000000 
 9,1400,+7,278.000000 
 9,1400,+10,279.000000 
 9,1400,+13,252.000000 
 9,1400,+16,272.000000 
 9,1400,+19,221.000000 
 9,1400,+22,254.000000 
 9,1400,+25,315.000000 
 9,1400,+28,303.000000 
 9,1400,+31,304.000000 
 9,1400,+34,302.000000 
 9,1400,+37,333.000000 
 9,1400,+40,333.000000 
 9,1400,+43,333.000000 
 9,1400,+46,309.000000 
 9,1400,+49,299.000000 
 9,1700,+4,278.000000 
 9,1700,+7,279.000000 
 9,1700,+10,252.000000 
 9,1700,+13,272.000000 
 9,1700,+16,221.000000 
 9,1700,+19,254.000000 
 9,1700,+22,315.000000 
 9,1700,+25,303.000000 
 9,1700,+28,304.000000 
 9,1700,+31,302.000000 
 9,1700,+34,333.000000 
 9,1700,+37,333.000000 
 9,1700,+40,333.000000 
 9,1700,+43,309.000000 
 9,1700,+46,299.000000 
 9,2000,+4,288.000000 
 9,2000,+7,288.000000 
 9,2000,+10,309.000000 
 9,2000,+13,283.000000 
 9,2000,+16,214.000000 
 9,2000,+19,297.000000 
 9,2000,+22,302.000000 
 9,2000,+25,297.000000 
 9,2000,+28,311.000000 
 9,2000,+31,315.000000 
 9,2000,+34,121.000000 
 9,2000,+37,58.000000 
 9,2000,+40,346.000000 
 9,2000,+43,297.000000 
 9,2000,+46,312.000000 
 9,2000,+49,295.000000 
 9,2000,+52,317.000000 
 9,2000,+55,352.000000 
 9,2000,+58,21.000000 
 9,2000,+61,31.000000 
 9,2000,+64,342.000000 
 9,2000,+67,341.000000 
 9,2300,+4,288.000000 
 9,2300,+7,309.000000 
 9,2300,+10,283.000000 
 9,2300,+13,214.000000 
 9,2300,+16,297.000000 
 9,2300,+19,302.000000 
 9,2300,+22,297.000000 
 9,2300,+25,311.000000 
 9,2300,+28,315.000000 
 9,2300,+31,121.000000 
 9,2300,+34,58.000000 
 9,2300,+37,346.000000 
 9,2300,+40,297.000000 
 9,2300,+43,312.000000 
 9,2300,+46,295.000000 
 9,2300,+49,317.000000 
 9,2300,+52,352.000000 
 9,2300,+55,21.000000 
 9,2300,+58,31.000000 
 9,2300,+61,342.000000 
 9,2300,+64,341.000000 
 10,0200,+4,309.000000 
 10,0200,+7,283.000000 
 10,0200,+10,214.000000 
 10,0200,+13,297.000000 
 10,0200,+16,302.000000 
 10,0200,+19,297.000000 
 10,0200,+22,311.000000 
 10,0200,+25,315.000000 
 10,0200,+28,121.000000 
 10,0200,+31,58.000000 
 10,0200,+34,346.000000 
 10,0200,+37,297.000000 
 10,0200,+40,312.000000 
 10,0200,+43,295.000000 
 10,0200,+46,317.000000 
 10,0200,+49,352.000000 
 10,0200,+52,21.000000 
 10,0200,+55,31.000000 
 10,0200,+58,342.000000 
 10,0200,+61,341.000000 
 10,0500,+4,283.000000 
 10,0500,+7,214.000000 
 10,0500,+10,297.000000 
 10,0500,+13,302.000000 
 10,0500,+16,297.000000 
 10,0500,+19,311.000000 
 10,0500,+22,315.000000 
 10,0500,+25,121.000000 
 10,0500,+28,58.000000 
 10,0500,+31,346.000000 
 10,0500,+34,297.000000 
 10,0500,+37,312.000000 
 10,0500,+40,295.000000 
 10,0500,+43,317.000000 
 10,0500,+46,352.000000 
 10,0500,+49,21.000000 
 10,0500,+52,31.000000 
 10,0500,+55,342.000000 
 10,0500,+58,341.000000 
 10,0800,+4,255.000000 
 10,0800,+7,285.000000 
 10,0800,+10,292.000000 
 10,0800,+13,292.000000 
 10,0800,+16,299.000000 
 10,0800,+19,214.000000 
 10,0800,+22,176.000000 
 10,0800,+25,281.000000 
 10,0800,+28,342.000000 
 10,0800,+31,321.000000 
 10,0800,+34,285.000000 
 10,0800,+37,288.000000 
 10,0800,+40,320.000000 
 10,0800,+43,343.000000 
 10,0800,+46,15.000000 
 10,0800,+49,31.000000 
 10,0800,+52,350.000000 
 10,0800,+55,341.000000 
 10,1100,+4,285.000000 
 10,1100,+7,292.000000 
 10,1100,+10,292.000000 
 10,1100,+13,299.000000 
 10,1100,+16,214.000000 
 10,1100,+19,176.000000 
 10,1100,+22,281.000000 
 10,1100,+25,342.000000 
 10,1100,+28,321.000000 
 10,1100,+31,285.000000 
 10,1100,+34,288.000000 
 10,1100,+37,320.000000 
 10,1100,+40,343.000000 
 10,1100,+43,15.000000 
 10,1100,+46,31.000000 
 10,1100,+49,350.000000 
 10,1100,+52,341.000000 
 10,1400,+4,292.000000 
 10,1400,+7,292.000000 
 10,1400,+10,299.000000 
 10,1400,+13,214.000000 
 10,1400,+16,176.000000 
 10,1400,+19,281.000000 
 10,1400,+22,342.000000 
 10,1400,+25,321.000000 
 10,1400,+28,285.000000 
 10,1400,+31,288.000000 
 10,1400,+34,320.000000 
 10,1400,+37,343.000000 
 10,1400,+40,15.000000 
 10,1400,+43,31.000000 
 10,1400,+46,350.000000 
 10,1400,+49,341.000000 
 10,1700,+4,292.000000 
 10,1700,+7,299.000000 
 10,1700,+10,214.000000 
 10,1700,+13,176.000000 
 10,1700,+16,281.000000 
 10,1700,+19,342.000000 
 10,1700,+22,321.000000 
 10,1700,+25,285.000000 
 10,1700,+28,288.000000 
 10,1700,+31,320.000000 
 10,1700,+34,343.000000 
 10,1700,+37,15.000000 
 10,1700,+40,31.000000 
 10,1700,+43,350.000000 
 10,1700,+46,341.000000 
 10,2000,+4,297.000000 
 10,2000,+7,307.000000 
 10,2000,+10,212.000000 
 10,2000,+13,259.000000 
 10,2000,+16,337.000000 
 10,2000,+19,297.000000 
 10,2000,+22,304.000000 
 10,2000,+25,320.000000 
 10,2000,+28,333.000000 
 10,2000,+31,349.000000 
 10,2000,+34,16.000000 
 10,2000,+37,28.000000 
 10,2000,+40,338.000000 
 10,2000,+43,335.000000 
 10,2000,+46,335.000000 
 10,2000,+49,338.000000 
 10,2000,+52,348.000000 
 10,2000,+55,25.000000 
 10,2000,+58,38.000000 
 10,2000,+61,21.000000 
 10,2000,+64,354.000000 
 10,2000,+67,317.000000 
 10,2300,+4,307.000000 
 10,2300,+7,212.000000 
 10,2300,+10,259.000000 
 10,2300,+13,337.000000 
 10,2300,+16,297.000000 
 10,2300,+19,304.000000 
 10,2300,+22,320.000000 
 10,2300,+25,333.000000 
 10,2300,+28,349.000000 
 10,2300,+31,16.000000 
 10,2300,+34,28.000000 
 10,2300,+37,338.000000 
 10,2300,+40,335.000000 
 10,2300,+43,335.000000 
 10,2300,+46,338.000000 
 10,2300,+49,348.000000 
 10,2300,+52,25.000000 
 10,2300,+55,38.000000 
 10,2300,+58,21.000000 
 10,2300,+61,354.000000 
 10,2300,+64,317.000000 
 11,0200,+4,212.000000 
 11,0200,+7,259.000000 
 11,0200,+10,337.000000 
 11,0200,+13,297.000000 
 11,0200,+16,304.000000 
 11,0200,+19,320.000000 
 11,0200,+22,333.000000 
 11,0200,+25,349.000000 
 11,0200,+28,16.000000 
 11,0200,+31,28.000000 
 11,0200,+34,338.000000 
 11,0200,+37,335.000000 
 11,0200,+40,335.000000 
 11,0200,+43,338.000000 
 11,0200,+46,348.000000 
 11,0200,+49,25.000000 
 11,0200,+52,38.000000 
 11,0200,+55,21.000000 
 11,0200,+58,354.000000 
 11,0200,+61,317.000000 
 11,0500,+4,259.000000 
 11,0500,+7,337.000000 
 11,0500,+10,297.000000 
 11,0500,+13,304.000000 
 11,0500,+16,320.000000 
 11,0500,+19,333.000000 
 11,0500,+22,349.000000 
 11,0500,+25,16.000000 
 11,0500,+28,28.000000 
 11,0500,+31,338.000000 
 11,0500,+34,335.000000 
 11,0500,+37,335.000000 
 11,0500,+40,338.000000 
 11,0500,+43,348.000000 
 11,0500,+46,25.000000 
 11,0500,+49,38.000000 
 11,0500,+52,21.000000 
 11,0500,+55,354.000000 
 11,0500,+58,317.000000 
 11,0800,+4,332.000000 
 11,0800,+7,297.000000 
 11,0800,+10,302.000000 
 11,0800,+13,318.000000 
 11,0800,+16,333.000000 
 11,0800,+19,7.000000 
 11,0800,+22,27.000000 
 11,0800,+25,11.000000 
 11,0800,+28,353.000000 
 11,0800,+31,342.000000 
 11,0800,+34,340.000000 
 11,0800,+37,344.000000 
 11,0800,+40,347.000000 
 11,0800,+43,24.000000 
 11,0800,+46,31.000000 
 11,0800,+49,28.000000 
 11,0800,+52,353.000000 
 11,0800,+55,334.000000 
 11,1100,+4,297.000000 
 11,1100,+7,302.000000 
 11,1100,+10,318.000000 
 11,1100,+13,333.000000 
 11,1100,+16,7.000000 
 11,1100,+19,27.000000 
 11,1100,+22,11.000000 
 11,1100,+25,353.000000 
 11,1100,+28,342.000000 
 11,1100,+31,340.000000 
 11,1100,+34,344.000000 
 11,1100,+37,347.000000 
 11,1100,+40,24.000000 
 11,1100,+43,31.000000 
 11,1100,+46,28.000000 
 11,1100,+49,353.000000 
 11,1100,+52,334.000000 
 11,1400,+4,302.000000 
 11,1400,+7,318.000000 
 11,1400,+10,333.000000 
 11,1400,+13,7.000000 
 11,1400,+16,27.000000 
 11,1400,+19,11.000000 
 11,1400,+22,353.000000 
 11,1400,+25,342.000000 
 11,1400,+28,340.000000 
 11,1400,+31,344.000000 
 11,1400,+34,347.000000 
 11,1400,+37,24.000000 
 11,1400,+40,31.000000 
 11,1400,+43,28.000000 
 11,1400,+46,353.000000 
 11,1400,+49,334.000000 
 11,1700,+4,318.000000 
 11,1700,+7,333.000000 
 11,1700,+10,7.000000 
 11,1700,+13,27.000000 
 11,1700,+16,11.000000 
 11,1700,+19,353.000000 
 11,1700,+22,342.000000 
 11,1700,+25,340.000000 
 11,1700,+28,344.000000 
 11,1700,+31,347.000000 
 11,1700,+34,24.000000 
 11,1700,+37,31.000000 
 11,1700,+40,28.000000 
 11,1700,+43,353.000000 
 11,1700,+46,334.000000 
 11,2000,+4,335.000000 
 11,2000,+7,4.000000 
 11,2000,+10,23.000000 
 11,2000,+13,24.000000 
 11,2000,+16,354.000000 
 11,2000,+19,342.000000 
 11,2000,+22,337.000000 
 11,2000,+25,339.000000 
 11,2000,+28,357.000000 
 11,2000,+31,26.000000 
 11,2000,+34,32.000000 
 11,2000,+37,13.000000 
 11,2000,+40,351.000000 
 11,2000,+43,333.000000 
 11,2000,+46,323.000000 
 11,2000,+49,333.000000 
 11,2000,+52,347.000000 
 11,2000,+55,26.000000 
 11,2000,+58,33.000000 
 11,2000,+61,22.000000 
 11,2000,+64,331.000000 
 11,2000,+67,330.000000 
 11,2300,+4,4.000000 
 11,2300,+7,23.000000 
 11,2300,+10,24.000000 
 11,2300,+13,354.000000 
 11,2300,+16,342.000000 
 11,2300,+19,337.000000 
 11,2300,+22,339.000000 
 11,2300,+25,357.000000 
 11,2300,+28,26.000000 
 11,2300,+31,32.000000 
 11,2300,+34,13.000000 
 11,2300,+37,351.000000 
 11,2300,+40,333.000000 
 11,2300,+43,323.000000 
 11,2300,+46,333.000000 
 11,2300,+49,347.000000 
 11,2300,+52,26.000000 
 11,2300,+55,33.000000 
 11,2300,+58,22.000000 
 11,2300,+61,331.000000 
 11,2300,+64,330.000000 
 12,0200,+4,23.000000 
 12,0200,+7,24.000000 
 12,0200,+10,354.000000 
 12,0200,+13,342.000000 
 12,0200,+16,337.000000 
 12,0200,+19,339.000000 
 12,0200,+22,357.000000 
 12,0200,+25,26.000000 
 12,0200,+28,32.000000 
 12,0200,+31,13.000000 
 12,0200,+34,351.000000 
 12,0200,+37,333.000000 
 12,0200,+40,323.000000 
 12,0200,+43,333.000000 
 12,0200,+46,347.000000 
 12,0200,+49,26.000000 
 12,0200,+52,33.000000 
 12,0200,+55,22.000000 
 12,0200,+58,331.000000 
 12,0200,+61,330.000000 
 12,0500,+4,24.000000 
 12,0500,+7,354.000000 
 12,0500,+10,342.000000 
 12,0500,+13,337.000000 
 12,0500,+16,339.000000 
 12,0500,+19,357.000000 
 12,0500,+22,26.000000 
 12,0500,+25,32.000000 
 12,0500,+28,13.000000 
 12,0500,+31,351.000000 
 12,0500,+34,333.000000 
 12,0500,+37,323.000000 
 12,0500,+40,333.000000 
 12,0500,+43,347.000000 
 12,0500,+46,26.000000 
 12,0500,+49,33.000000 
 12,0500,+52,22.000000 
 12,0500,+55,331.000000 
 12,0500,+58,330.000000 
 12,0800,+4,351.000000 
 12,0800,+7,337.000000 
 12,0800,+10,332.000000 
 12,0800,+13,335.000000 
 12,0800,+16,359.000000 
 12,0800,+19,41.000000 
 12,0800,+22,38.000000 
 12,0800,+25,28.000000 
 12,0800,+28,353.000000 
 12,0800,+31,344.000000 
 12,0800,+34,338.000000 
 12,0800,+37,332.000000 
 12,0800,+40,353.000000 
 12,0800,+43,25.000000 
 12,0800,+46,33.000000 
 12,0800,+49,7.000000 
 12,0800,+52,330.000000 
 12,0800,+55,323.000000 
 12,1100,+4,337.000000 
 12,1100,+7,332.000000 
 12,1100,+10,335.000000 
 12,1100,+13,359.000000 
 12,1100,+16,41.000000 
 12,1100,+19,38.000000 
 12,1100,+22,28.000000 
 12,1100,+25,353.000000 
 12,1100,+28,344.000000 
 12,1100,+31,338.000000 
 12,1100,+34,332.000000 
 12,1100,+37,353.000000 
 12,1100,+40,25.000000 
 12,1100,+43,33.000000 
 12,1100,+46,7.000000 
 12,1100,+49,330.000000 
 12,1100,+52,323.000000 
 12,1400,+4,332.000000 
 12,1400,+7,335.000000 
 12,1400,+10,359.000000 
 12,1400,+13,41.000000 
 12,1400,+16,38.000000 
 12,1400,+19,28.000000 
 12,1400,+22,353.000000 
 12,1400,+25,344.000000 
 12,1400,+28,338.000000 
 12,1400,+31,332.000000 
 12,1400,+34,353.000000 
 12,1400,+37,25.000000 
 12,1400,+40,33.000000 
 12,1400,+43,7.000000 
 12,1400,+46,330.000000 
 12,1400,+49,323.000000 
 12,1700,+4,335.000000 
 12,1700,+7,359.000000 
 12,1700,+10,41.000000 
 12,1700,+13,38.000000 
 12,1700,+16,28.000000 
 12,1700,+19,353.000000 
 12,1700,+22,344.000000 
 12,1700,+25,338.000000 
 12,1700,+28,332.000000 
 12,1700,+31,353.000000 
 12,1700,+34,25.000000 
 12,1700,+37,33.000000 
 12,1700,+40,7.000000 
 12,1700,+43,330.000000 
 12,1700,+46,323.000000 
 12,2000,+4,354.000000 
 12,2000,+7,43.000000 
 12,2000,+10,49.000000 
 12,2000,+13,16.000000 
 12,2000,+16,355.000000 
 12,2000,+19,342.000000 
 12,2000,+22,333.000000 
 12,2000,+25,343.000000 
 12,2000,+28,357.000000 
 12,2000,+31,23.000000 
 12,2000,+34,36.000000 
 12,2000,+37,7.000000 
 12,2000,+40,333.000000 
 12,2000,+43,331.000000 
 12,2000,+46,308.000000 
 12,2000,+49,305.000000 
 12,2000,+52,315.000000 
 12,2000,+55,25.000000 
 12,2000,+58,98.000000 
 12,2000,+61,180.000000 
 12,2000,+64,284.000000 
 12,2000,+67,284.000000 
 12,2300,+4,43.000000 
 12,2300,+7,49.000000 
 12,2300,+10,16.000000 
 12,2300,+13,355.000000 
 12,2300,+16,342.000000 
 12,2300,+19,333.000000 
 12,2300,+22,343.000000 
 12,2300,+25,357.000000 
 12,2300,+28,23.000000 
 12,2300,+31,36.000000 
 12,2300,+34,7.000000 
 12,2300,+37,333.000000 
 12,2300,+40,331.000000 
 12,2300,+43,308.000000 
 12,2300,+46,305.000000 
 12,2300,+49,315.000000 
 12,2300,+52,25.000000 
 12,2300,+55,98.000000 
 12,2300,+58,180.000000 
 12,2300,+61,284.000000 
 12,2300,+64,284.000000 
 13,0200,+4,49.000000 
 13,0200,+7,16.000000 
 13,0200,+10,355.000000 
 13,0200,+13,342.000000 
 13,0200,+16,333.000000 
 13,0200,+19,343.000000 
 13,0200,+22,357.000000 
 13,0200,+25,23.000000 
 13,0200,+28,36.000000 
 13,0200,+31,7.000000 
 13,0200,+34,333.000000 
 13,0200,+37,331.000000 
 13,0200,+40,308.000000 
 13,0200,+43,305.000000 
 13,0200,+46,315.000000 
 13,0200,+49,25.000000 
 13,0200,+52,98.000000 
 13,0200,+55,180.000000 
 13,0200,+58,284.000000 
 13,0200,+61,284.000000 
 13,0500,+4,16.000000 
 13,0500,+7,355.000000 
 13,0500,+10,342.000000 
 13,0500,+13,333.000000 
 13,0500,+16,343.000000 
 13,0500,+19,357.000000 
 13,0500,+22,23.000000 
 13,0500,+25,36.000000 
 13,0500,+28,7.000000 
 13,0500,+31,333.000000 
 13,0500,+34,331.000000 
 13,0500,+37,308.000000 
 13,0500,+40,305.000000 
 13,0500,+43,315.000000 
 13,0500,+46,25.000000 
 13,0500,+49,98.000000 
 13,0500,+52,180.000000 
 13,0500,+55,284.000000 
 13,0500,+58,284.000000 
 13,0800,+4,354.000000 
 13,0800,+7,335.000000 
 13,0800,+10,328.000000 
 13,0800,+13,343.000000 
 13,0800,+16,354.000000 
 13,0800,+19,25.000000 
 13,0800,+22,30.000000 
 13,0800,+25,12.000000 
 13,0800,+28,340.000000 
 13,0800,+31,338.000000 
 13,0800,+34,323.000000 
 13,0800,+37,308.000000 
 13,0800,+40,315.000000 
 13,0800,+43,24.000000 
 13,0800,+46,90.000000 
 13,0800,+49,82.000000 
 13,0800,+52,276.000000 
 13,0800,+55,290.000000 
 13,1100,+4,335.000000 
 13,1100,+7,328.000000 
 13,1100,+10,343.000000 
 13,1100,+13,354.000000 
 13,1100,+16,25.000000 
 13,1100,+19,30.000000 
 13,1100,+22,12.000000 
 13,1100,+25,340.000000 
 13,1100,+28,338.000000 
 13,1100,+31,323.000000 
 13,1100,+34,308.000000 
 13,1100,+37,315.000000 
 13,1100,+40,24.000000 
 13,1100,+43,90.000000 
 13,1100,+46,82.000000 
 13,1100,+49,276.000000 
 13,1100,+52,290.000000 
 13,1400,+4,328.000000 
 13,1400,+7,343.000000 
 13,1400,+10,354.000000 
 13,1400,+13,25.000000 
 13,1400,+16,30.000000 
 13,1400,+19,12.000000 
 13,1400,+22,340.000000 
 13,1400,+25,338.000000 
 13,1400,+28,323.000000 
 13,1400,+31,308.000000 
 13,1400,+34,315.000000 
 13,1400,+37,24.000000 
 13,1400,+40,90.000000 
 13,1400,+43,82.000000 
 13,1400,+46,276.000000 
 13,1400,+49,290.000000 
 13,1700,+4,343.000000 
 13,1700,+7,354.000000 
 13,1700,+10,25.000000 
 13,1700,+13,30.000000 
 13,1700,+16,12.000000 
 13,1700,+19,340.000000 
 13,1700,+22,338.000000 
 13,1700,+25,323.000000 
 13,1700,+28,308.000000 
 13,1700,+31,315.000000 
 13,1700,+34,24.000000 
 13,1700,+37,90.000000 
 13,1700,+40,82.000000 
 13,1700,+43,276.000000 
 13,1700,+46,290.000000 
 13,2000,+4,355.000000 
 13,2000,+7,30.000000 
 13,2000,+10,29.000000 
 13,2000,+13,2.000000 
 13,2000,+16,345.000000 
 13,2000,+19,332.000000 
 13,2000,+22,317.000000 
 13,2000,+25,300.000000 
 13,2000,+28,310.000000 
 13,2000,+31,3.000000 
 13,2000,+34,101.000000 
 13,2000,+37,90.000000 
 13,2000,+40,284.000000 
 13,2000,+43,283.000000 
 13,2000,+46,284.000000 
 13,2000,+49,287.000000 
 13,2000,+52,295.000000 
 13,2000,+55,302.000000 
 13,2000,+58,293.000000 
 13,2000,+61,298.000000 
 13,2000,+64,275.000000 
 13,2000,+67,276.000000 
 13,2300,+4,30.000000 
 13,2300,+7,29.000000 
 13,2300,+10,2.000000 
 13,2300,+13,345.000000 
 13,2300,+16,332.000000 
 13,2300,+19,317.000000 
 13,2300,+22,300.000000 
 13,2300,+25,310.000000 
 13,2300,+28,3.000000 
 13,2300,+31,101.000000 
 13,2300,+34,90.000000 
 13,2300,+37,284.000000 
 13,2300,+40,283.000000 
 13,2300,+43,284.000000 
 13,2300,+46,287.000000 
 13,2300,+49,295.000000 
 13,2300,+52,302.000000 
 13,2300,+55,293.000000 
 13,2300,+58,298.000000 
 13,2300,+61,275.000000 
 13,2300,+64,276.000000 
 14,0200,+4,29.000000 
 14,0200,+7,2.000000 
 14,0200,+10,345.000000 
 14,0200,+13,332.000000 
 14,0200,+16,317.000000 
 14,0200,+19,300.000000 
 14,0200,+22,310.000000 
 14,0200,+25,3.000000 
 14,0200,+28,101.000000 
 14,0200,+31,90.000000 
 14,0200,+34,284.000000 
 14,0200,+37,283.000000 
 14,0200,+40,284.000000 
 14,0200,+43,287.000000 
 14,0200,+46,295.000000 
 14,0200,+49,302.000000 
 14,0200,+52,293.000000 
 14,0200,+55,298.000000 
 14,0200,+58,275.000000 
 14,0200,+61,276.000000 
 14,0500,+4,2.000000 
 14,0500,+7,345.000000 
 14,0500,+10,332.000000 
 14,0500,+13,317.000000 
 14,0500,+16,300.000000 
 14,0500,+19,310.000000 
 14,0500,+22,3.000000 
 14,0500,+25,101.000000 
 14,0500,+28,90.000000 
 14,0500,+31,284.000000 
 14,0500,+34,283.000000 
 14,0500,+37,284.000000 
 14,0500,+40,287.000000 
 14,0500,+43,295.000000 
 14,0500,+46,302.000000 
 14,0500,+49,293.000000 
 14,0500,+52,298.000000 
 14,0500,+55,275.000000 
 14,0500,+58,276.000000 
 14,0800,+4,345.000000 
 14,0800,+7,322.000000 
 14,0800,+10,308.000000 
 14,0800,+13,308.000000 
 14,0800,+16,319.000000 
 14,0800,+19,360.000000 
 14,0800,+22,79.000000 
 14,0800,+25,108.000000 
 14,0800,+28,299.000000 
 14,0800,+31,281.000000 
 14,0800,+34,286.000000 
 14,0800,+37,283.000000 
 14,0800,+40,293.000000 
 14,0800,+43,311.000000 
 14,0800,+46,317.000000 
 14,0800,+49,277.000000 
 14,0800,+52,321.000000 
 14,0800,+55,337.000000 
 14,1100,+4,322.000000 
 14,1100,+7,308.000000 
 14,1100,+10,308.000000 
 14,1100,+13,319.000000 
 14,1100,+16,360.000000 
 14,1100,+19,79.000000 
 14,1100,+22,108.000000 
 14,1100,+25,299.000000 
 14,1100,+28,281.000000 
 14,1100,+31,286.000000 
 14,1100,+34,283.000000 
 14,1100,+37,293.000000 
 14,1100,+40,311.000000 
 14,1100,+43,317.000000 
 14,1100,+46,277.000000 
 14,1100,+49,321.000000 
 14,1100,+52,337.000000 
 14,1400,+4,308.000000 
 14,1400,+7,308.000000 
 14,1400,+10,319.000000 
 14,1400,+13,360.000000 
 14,1400,+16,79.000000 
 14,1400,+19,108.000000 
 14,1400,+22,299.000000 
 14,1400,+25,281.000000 
 14,1400,+28,286.000000 
 14,1400,+31,283.000000 
 14,1400,+34,293.000000 
 14,1400,+37,311.000000 
 14,1400,+40,317.000000 
 14,1400,+43,277.000000 
 14,1400,+46,321.000000 
 14,1400,+49,337.000000 
 14,1700,+4,308.000000 
 14,1700,+7,319.000000 
 14,1700,+10,360.000000 
 14,1700,+13,79.000000 
